Skew,alphStatCov,Dose,Time,Cell,Kurtosis,Date,Variance,Ligand,Mean
141.79416,1868389.972,0.115226,0.5,Thelper,20155.773,3/27/2019,8487947000,IL2,1781.1304
13.19115,136224.7216,0.038409,0.5,Thelper,487.62234,3/27/2019,6863717,IL2,238.28223
8.226618,-14435.84009,0.012803,0.5,Thelper,127.915436,3/27/2019,6020455,IL2,93.20801
12.153604,86675.58999,0.004268,0.5,Thelper,302.8609,3/27/2019,9548383,IL2,373.14404
92.1422,-94952.13721,0.001423,0.5,Thelper,10741.357,3/27/2019,18870312,IL2,0
9.56534,-170059.4487,0.000474,0.5,Thelper,245.78401,3/27/2019,4037100,IL2,14.479004
1.063127,6513492.681,84,4,Treg,0.5913696,3/27/2019,548290400,IL15,18319.414
1.0026498,5999361.657,28,4,Treg,0.27456856,3/27/2019,576789800,IL15,19347.791
0.9807529,6465397.172,9.333333,4,Treg,0.16947746,3/27/2019,528834000,IL15,18432.387
1.0202287,6251435.746,3.111,4,Treg,0.26157403,3/27/2019,573119400,IL15,18796.129
1.0900754,5749787.558,1.037037,4,Treg,0.5175593,3/27/2019,503291330,IL15,17231.29
1.1845152,5360160.625,0.345679,4,Treg,0.8654084,3/27/2019,453770240,IL15,15664.6
48.99973,5714073.781,0.115226,4,Treg,2420.691,3/27/2019,19102044000,IL15,9755.297
3.324768,1932490.12,0.038409,4,Treg,13.468361,3/27/2019,95202090,IL15,2473.254
4.048723,1622044.549,0.012803,4,Treg,20.016405,3/27/2019,67416750,IL15,1106.0029
4.2775373,1231390.254,0.004268,4,Treg,22.557781,3/27/2019,43833496,IL15,0
5.3847437,1313321.378,0.001423,4,Treg,36.50428,3/27/2019,52397744,IL15,51.51758
4.6471667,1590234.434,0.000474,4,Treg,26.751934,3/27/2019,63681304,IL15,311.5327
1.3759136,4018846.524,84,4,Thelper,1.5256848,3/27/2019,451162370,IL15,15930.99
1.2642968,3588547.49,28,4,Thelper,1.221201,3/27/2019,499495140,IL15,17951.836
1.2534672,3903086.29,9.333333,4,Thelper,1.0437427,3/27/2019,456147500,IL15,16960.246
1.1771903,3866284.2,3.111,4,Thelper,0.6912749,3/27/2019,493948830,IL15,17989.398
5.1687202,3103958.139,1.037037,4,Thelper,157.36394,3/27/2019,472727550,IL15,16411.27
1.5345311,1916032.488,0.345679,4,Thelper,2.1533694,3/27/2019,320080130,IL15,13428.428
2.5086424,-148528.9565,0.115226,4,Thelper,9.898187,3/27/2019,90069370,IL15,5870.6606
19.118788,-434075.5239,0.038409,4,Thelper,997.2496,3/27/2019,26748358,IL15,1560.1426
10.038676,-119143.6244,0.012803,4,Thelper,252.41101,3/27/2019,8310660.5,IL15,616.0405
4.9895477,-148358.083,0.004268,4,Thelper,88.355995,3/27/2019,3406457.2,IL15,114.84961
8.274936,-92661.32722,0.001423,4,Thelper,213.58708,3/27/2019,3800397,IL15,211.10547
71.49934,-257220.3386,0.000474,4,Thelper,6173.982,3/27/2019,22933898,IL15,0
0.4592676,4647412.51,84,2,Treg,-0.5153575,3/27/2019,203895360,IL15,13833.994
0.37395477,5048255.044,28,2,Treg,-0.84105563,3/27/2019,259356600,IL15,16003.348
0.50756407,5897882.411,9.333333,2,Treg,-0.74753094,3/27/2019,334680640,IL15,17211.988
0.83785456,7054225.653,3.111,2,Treg,-0.37139177,3/27/2019,492450460,IL15,17228.428
1.0291978,6844257.898,1.037037,2,Treg,0.16163397,3/27/2019,375146200,IL15,13807.844
2.0546627,3301528.561,0.345679,2,Treg,4.3229733,3/27/2019,126206580,IL15,4604.243
2.7917495,3324240.786,0.115226,2,Treg,9.178433,3/27/2019,109805864,IL15,3102.7559
3.5416725,1915772.781,0.038409,2,Treg,14.601614,3/27/2019,56330496,IL15,514.05225
4.9581146,1537957.867,0.012803,2,Treg,33.86733,3/27/2019,51408030,IL15,0
4.4100456,1922424.934,0.004268,2,Treg,23.522987,3/27/2019,74599600,IL15,910.39453
43.758907,3087268.925,0.001423,2,Treg,2004.6538,3/27/2019,1335525000,IL15,1265.5967
37.56398,2191966.548,0.000474,2,Treg,1612.7029,3/27/2019,441497120,IL15,653.8926
1.5261285,1071663.496,84,2,Thelper,2.1718035,3/27/2019,106896960,IL15,6478.651
1.518184,1258958.682,28,2,Thelper,2.178783,3/27/2019,148059020,IL15,8018.569
1.3753363,1912514.569,9.333333,2,Thelper,1.56948,3/27/2019,190114430,IL15,10115.693
1.5174005,1680950.113,3.111,2,Thelper,2.2097998,3/27/2019,265490620,IL15,11807.68
1.8356955,10448.76165,1.037037,2,Thelper,3.9185896,3/27/2019,121278776,IL15,7209.7593
3.4677012,-477851.6641,0.345679,2,Thelper,19.95251,3/27/2019,25637978,IL15,2308.5908
7.393442,102837.8377,0.115226,2,Thelper,110.29135,3/27/2019,10589131,IL15,927.5625
7.332525,-146939.1115,0.038409,2,Thelper,171.71819,3/27/2019,3609273,IL15,39.583008
3.8157039,-181800.2319,0.012803,2,Thelper,51.776566,3/27/2019,3115601.5,IL15,154.89307
6.226057,-36149.54534,0.004268,2,Thelper,104.52855,3/27/2019,4291304.5,IL15,471.43018
9.966619,-186399.3709,0.001423,2,Thelper,328.74573,3/27/2019,3612765,IL15,0
8.929402,-152867.2795,0.000474,2,Thelper,208.58737,3/27/2019,4085608.5,IL15,125.63721
0.96756124,8140359.095,84,1,Treg,-0.17240381,3/27/2019,652270660,IL15,19558.549
0.9937558,8154620.517,28,1,Treg,-0.1509552,3/27/2019,748600800,IL15,20555.87
1.0637401,8239337.531,9.333333,1,Treg,0.19205308,3/27/2019,715851400,IL15,19904.496
1.3473557,7785758.625,3.111,1,Treg,3.9080453,3/27/2019,689773200,IL15,19785.127
1.3309262,6299452.247,1.037037,1,Treg,0.9767165,3/27/2019,354310560,IL15,12741.979
3.6440084,1993144.43,0.345679,1,Treg,16.197733,3/27/2019,60024344,IL15,2176.412
3.9767735,1809662.999,0.115226,1,Treg,21.245897,3/27/2019,47802584,IL15,1326.29
3.5768087,2128460.579,0.038409,1,Treg,14.745907,3/27/2019,67191704,IL15,1582.4238
5.3219347,1501633.341,0.012803,1,Treg,41.828358,3/27/2019,49376264,IL15,928.29346
4.9361963,959998.0136,0.004268,1,Treg,32.673218,3/27/2019,25598522,IL15,0
3.7078815,2155943.272,0.001423,1,Treg,16.430351,3/27/2019,65238420,IL15,1380.773
4.1464586,1430037.506,0.000474,1,Treg,21.781845,3/27/2019,41908524,IL15,551.0117
1.2653058,882285.9288,84,1,Thelper,1.2887316,3/27/2019,367321630,IL15,15362.619
1.2486974,1047406.65,28,1,Thelper,1.1129661,3/27/2019,435565600,IL15,16853.041
1.2137482,1288022.985,9.333333,1,Thelper,0.93355083,3/27/2019,427743330,IL15,16853.98
1.3023535,1342496.226,3.111,1,Thelper,2.7477484,3/27/2019,403915260,IL15,16662.963
21.24473,-426508.0915,1.037037,1,Thelper,1422.7812,3/27/2019,195019520,IL15,9095.094
10.395461,47303.04088,0.345679,1,Thelper,275.55612,3/27/2019,9270190,IL15,1310.854
9.980202,-32951.54737,0.115226,1,Thelper,342.0992,3/27/2019,5361201.5,IL15,402.5708
7.890151,-18753.20053,0.038409,1,Thelper,123.412605,3/27/2019,5648818,IL15,257.53418
14.614843,-12969.4045,0.012803,1,Thelper,518.4853,3/27/2019,4982888,IL15,385.27344
132.36339,12352.56227,0.004268,1,Thelper,17633.438,3/27/2019,918498940,IL15,321.3589
4.434759,-117566.4694,0.001423,1,Thelper,66.991905,3/27/2019,3414726.5,IL15,0
16.75791,-188884.1143,0.000474,1,Thelper,945.67236,3/27/2019,4078677.2,IL15,26.93164
0.77227944,7808144.496,84,0.5,Treg,-0.41735816,3/27/2019,737426240,IL15,23304.418
0.7926744,8491706.11,28,0.5,Treg,-0.28460336,3/27/2019,800413630,IL15,24483.898
0.9223323,7610389.966,9.333333,0.5,Treg,0.036534786,3/27/2019,786091800,IL15,23246
0.84607184,7370535.738,3.111,0.5,Treg,-0.3376367,3/27/2019,741558340,IL15,22804.695
1.3209324,4738016.118,1.037037,0.5,Treg,1.224114,3/27/2019,384548400,IL15,14399.041
43.540543,404720.8249,0.345679,0.5,Treg,1985.2993,3/27/2019,263647940,IL15,593.7959
4.3258953,1772411.613,0.115226,0.5,Treg,22.58366,3/27/2019,59256964,IL15,1377.5806
6.5703993,1040241.389,0.038409,0.5,Treg,56.956947,3/27/2019,40449144,IL15,7.289551
6.189758,611127.0628,0.012803,0.5,Treg,50.342693,3/27/2019,21864970,IL15,0
4.7876377,1714623.978,0.004268,0.5,Treg,29.185669,3/27/2019,52371160,IL15,847.46484
3.5510411,2700775.987,0.001423,0.5,Treg,15.421654,3/27/2019,92466200,IL15,1977.7905
4.4076457,1141146.701,0.000474,0.5,Treg,24.142048,3/27/2019,33337108,IL15,147.52295
0.81429565,3340912.237,84,0.5,Thelper,-0.001146078,3/27/2019,560420860,IL15,22544.75
0.7384935,4382854.185,28,0.5,Thelper,-0.05982709,3/27/2019,675874100,IL15,26709.465
0.7606422,3827290.484,9.333333,0.5,Thelper,-0.10374379,3/27/2019,640109060,IL15,25442.12
0.68817866,3619348.586,3.111,0.5,Thelper,-0.3207507,3/27/2019,590872200,IL15,25168.479
1.2345612,2747971.281,1.037037,0.5,Thelper,1.9554324,3/27/2019,286918270,IL15,15543.719
58.475765,120493.217,0.345679,0.5,Thelper,3607.6646,3/27/2019,123686150,IL15,1256.7324
56.946068,87396.41556,0.115226,0.5,Thelper,4785.04,3/27/2019,13553049,IL15,586.2329
5.8939047,-61686.76978,0.038409,0.5,Thelper,114.75379,3/27/2019,3493083,IL15,83.82959
3.3784113,16439.47178,0.012803,0.5,Thelper,77.81532,3/27/2019,3012202.8,IL15,537.751
4.643776,22114.70158,0.004268,0.5,Thelper,76.54918,3/27/2019,3769919.2,IL15,314.38672
10.356848,15827.84137,0.001423,0.5,Thelper,219.97595,3/27/2019,6298923,IL15,0
7.987017,-74452.16682,0.000474,0.5,Thelper,191.08154,3/27/2019,4259267.5,IL15,12.837402
0.7909685,4443631.12,84,4,Treg,0.15840244,4/18/2019,556760450,IL2,23986.898
0.80628335,4129541.953,28,4,Treg,-0.052610636,4/18/2019,504567970,IL2,21786.307
1.0742471,5024654.199,9.333333,4,Treg,0.37240887,4/18/2019,700247230,IL2,22823.678
0.6959542,5025717.635,3.111,4,Treg,-0.5042565,4/18/2019,494108300,IL2,21776.68
1.1145835,4953752.228,1.037037,4,Treg,0.48127985,4/18/2019,411830880,IL2,16308.727
1.2290318,4826872.959,0.345679,4,Treg,0.9524903,4/18/2019,342333380,IL2,14112.453
1.5960941,4740223.365,0.115226,4,Treg,1.9938083,4/18/2019,223650400,IL2,9703.859
2.3896644,2421287.534,0.038409,4,Treg,6.010042,4/18/2019,103463896,IL2,4601.5884
3.2369373,2197535.766,0.012803,4,Treg,11.859145,4/18/2019,82290740,IL2,3002.8672
4.184426,1049110.139,0.004268,4,Treg,22.017366,4/18/2019,29191996,IL2,842.31934
4.7492056,1331543.619,0.001423,4,Treg,30.084522,4/18/2019,56291092,IL2,1630.2417
5.979076,171151.4238,0.000474,4,Treg,50.132275,4/18/2019,14444830,IL2,0
0.8797693,10896178.58,84,4,Thelper,0.020642042,4/18/2019,499631550,IL2,21728.812
0.94860786,9875692.111,28,4,Thelper,0.13286471,4/18/2019,477297540,IL2,20660.977
1.008092,11333367.96,9.333333,4,Thelper,0.3081391,4/18/2019,657315140,IL2,24372.508
1.4722381,9894739.907,3.111,4,Thelper,5.1459208,4/18/2019,415523400,IL2,17712.285
95.614975,9610196.582,1.037037,4,Thelper,9671.272,4/18/2019,4947671600,IL2,10591.271
2.6421316,7104473.003,0.345679,4,Thelper,7.347316,4/18/2019,168410850,IL2,6381.702
3.7393644,2883549.482,0.115226,4,Thelper,16.265339,4/18/2019,66927250,IL2,3026.8901
41.503696,340859.7717,0.038409,4,Thelper,3042.8418,4/18/2019,23170382,IL2,732.16187
6.3555703,-222187.2284,0.012803,4,Thelper,83.592964,4/18/2019,3222729.8,IL2,113.029785
2.4988205,-398809.8378,0.004268,4,Thelper,25.168486,4/18/2019,1811996.4,IL2,0
11.2704525,-173308.672,0.001423,4,Thelper,205.51611,4/18/2019,6300642.5,IL2,183.68286
2.3222275,-356182.7527,0.000474,4,Thelper,22.51118,4/18/2019,2035669.2,IL2,84.01416
0.8058601,6065219.136,84,2,Treg,-0.058808327,4/18/2019,627551040,IL2,23921
0.7033891,5158355.115,28,2,Treg,-0.47739553,4/18/2019,492642300,IL2,21948.246
0.7887314,6282830.132,9.333333,2,Treg,-0.55346155,4/18/2019,689058800,IL2,23003.785
0.71375644,5566809.669,3.111,2,Treg,-0.48841023,4/18/2019,444916030,IL2,20364.207
0.782931,6708166.82,1.037037,2,Treg,-0.5046458,4/18/2019,434675550,IL2,18575.316
1.3567383,6947567.367,0.345679,2,Treg,1.0155749,4/18/2019,304111840,IL2,12626.018
1.9576432,4820397.83,0.115226,2,Treg,4.1840377,4/18/2019,192238050,IL2,8259.743
3.0694013,1938560.297,0.038409,2,Treg,11.021478,4/18/2019,45881588,IL2,2685.9097
4.8290935,779172.3049,0.012803,2,Treg,27.838276,4/18/2019,25366750,IL2,1090.9824
6.6735854,83777.16771,0.004268,2,Treg,83.054436,4/18/2019,6580995.5,IL2,59.411377
3.6035392,1100537.668,0.001423,2,Treg,15.185659,4/18/2019,30354434,IL2,1679.3945
4.3269696,-352224.532,0.000474,2,Treg,38.59713,4/18/2019,4721105,IL2,0
1.1094321,6315321.657,84,2,Thelper,0.8949239,4/18/2019,413684320,IL2,18515.562
1.3977636,5736396.487,28,2,Thelper,4.2253532,4/18/2019,360327500,IL2,16357.541
1.8926499,7773631.401,9.333333,2,Thelper,13.543932,4/18/2019,532389820,IL2,19890.162
1.6064619,6503105.14,3.111,2,Thelper,2.3175,4/18/2019,284078620,IL2,12888.769
2.8637862,3993904.6,1.037037,2,Thelper,9.383416,4/18/2019,92860360,IL2,4571.0127
5.6815925,628221.2364,0.345679,2,Thelper,46.032135,4/18/2019,10568420,IL2,910.3684
13.330572,-3736.843561,0.115226,2,Thelper,326.18524,4/18/2019,6825363,IL2,267.74512
8.133198,-372600.1507,0.038409,2,Thelper,282.92554,4/18/2019,2114243.2,IL2,31.030273
21.488846,-386968.6567,0.012803,2,Thelper,1115.351,4/18/2019,2981210.2,IL2,5.5341797
8.308923,-423090.4478,0.004268,2,Thelper,260.59164,4/18/2019,2069881.2,IL2,0
6.312907,-373308.5245,0.001423,2,Thelper,121.04451,4/18/2019,2135801.2,IL2,58.199707
12.816544,-401939.6119,0.000474,2,Thelper,591.74603,4/18/2019,2205426.8,IL2,122.10693
0.8059107,4802129.595,84,1,Treg,-0.34669423,4/18/2019,510558980,IL2,20909.244
0.58566046,5533849.128,28,1,Treg,-0.8672261,4/18/2019,593853000,IL2,24295.662
0.95963496,6978546.304,9.333333,1,Treg,-0.1501174,4/18/2019,673555600,IL2,21577.162
0.73038435,6250412.971,3.111,1,Treg,-0.52875423,4/18/2019,525099650,IL2,21696.115
0.7764633,7765853.227,1.037037,1,Treg,-0.63236403,4/18/2019,441347460,IL2,18542.734
1.1665385,6089326.693,0.345679,1,Treg,0.08321667,4/18/2019,288078980,IL2,12478.646
1.7302849,4235532.191,0.115226,1,Treg,2.253684,4/18/2019,121120650,IL2,6620.974
3.1965797,1748734.58,0.038409,1,Treg,12.516844,4/18/2019,43074812,IL2,2600.8584
8.362792,693881.4042,0.012803,1,Treg,110.00803,4/18/2019,28223670,IL2,1273.9116
5.514809,673369.2376,0.004268,1,Treg,38.44481,4/18/2019,23769914,IL2,1126.5972
1.297755,-91354.79864,0.001423,1,Treg,3.3445835,4/18/2019,3023789.2,IL2,0
6.0247197,294057.3077,0.000474,1,Treg,45.960297,4/18/2019,18470200,IL2,559.3113
1.0316073,3082704.173,84,1,Thelper,0.38816214,4/18/2019,305761800,IL2,15816.339
1.0533674,4143842.987,28,1,Thelper,0.462641,4/18/2019,345154020,IL2,16781.188
1.0417361,4596918.32,9.333333,1,Thelper,0.47487068,4/18/2019,407754100,IL2,18792.123
1.3727156,4669957.335,3.111,1,Thelper,1.6191831,4/18/2019,258163800,IL2,13332.57
2.523977,5045325.567,1.037037,1,Thelper,6.9037,4/18/2019,114874140,IL2,5505.38
6.218308,685860.8206,0.345679,1,Thelper,60.08432,4/18/2019,13624903,IL2,1172.9133
14.338677,-131925.2294,0.115226,1,Thelper,433.58432,4/18/2019,4908219,IL2,262.67822
4.259338,-324758.0262,0.038409,1,Thelper,50.5984,4/18/2019,2154208.8,IL2,78.677246
16.866016,-388168.9636,0.012803,1,Thelper,730.11993,4/18/2019,2790669.2,IL2,2.991455
98.0344,-230317.6076,0.004268,1,Thelper,9730.166,4/18/2019,164745420,IL2,191.49487
1.9103774,-370191.4878,0.001423,1,Thelper,14.471724,4/18/2019,1517754.6,IL2,0
2.9481146,-438349.6541,0.000474,1,Thelper,36.199413,4/18/2019,1740799.5,IL2,57.741943
0.59991443,6238832.785,84,0.5,Treg,-0.98301244,4/18/2019,681943400,IL2,24719.201
0.4686491,7800508.263,28,0.5,Treg,-0.8059685,4/18/2019,719984900,IL2,27863.047
0.82927656,4569370.276,9.333333,0.5,Treg,-0.4339919,4/18/2019,445149900,IL2,19356.07
0.42710045,7549775.446,3.111,0.5,Treg,-1.2080221,4/18/2019,659896770,IL2,25763.42
1.0483693,8148223.834,1.037037,0.5,Treg,-0.17810106,4/18/2019,366736830,IL2,14701.574
2.8196683,2649642.5,0.345679,0.5,Treg,8.14245,4/18/2019,68919970,IL2,3451.3691
3.1826587,1891940.126,0.115226,0.5,Treg,11.484698,4/18/2019,41073784,IL2,2311.4727
5.194774,1299741.631,0.038409,0.5,Treg,33.747196,4/18/2019,47009344,IL2,1715.1587
5.6208124,809338.9056,0.012803,0.5,Treg,38.292496,4/18/2019,25890196,IL2,856.5752
7.6644645,255710.5798,0.004268,0.5,Treg,96.339096,4/18/2019,11144495,IL2,86.31592
4.6638803,232588.8938,0.001423,0.5,Treg,32.032635,4/18/2019,9726503,IL2,0
7.9439487,680836.586,0.000474,0.5,Treg,88.016174,4/18/2019,72910390,IL2,1440.6377
0.8603022,8060334.304,84,0.5,Thelper,2.7953691,4/18/2019,489204860,IL2,24798.62
0.4974418,9877813.775,28,0.5,Thelper,-0.6084893,4/18/2019,548621440,IL2,27222.543
1.2260947,5606652.229,9.333333,0.5,Thelper,1.1602583,4/18/2019,357953400,IL2,16426.305
0.8859298,11272049,3.111,0.5,Thelper,-0.089770555,4/18/2019,459185570,IL2,21044.691
4.402481,1658334.766,1.037037,0.5,Thelper,25.870127,4/18/2019,29347360,IL2,2112.2163
14.215667,-137719.6986,0.345679,0.5,Thelper,334.2121,4/18/2019,5484784,IL2,427.67285
5.0317464,-337261.5093,0.115226,0.5,Thelper,86.50941,4/18/2019,2015816,IL2,168.47021
11.6012945,-253261.1678,0.038409,0.5,Thelper,244.35492,4/18/2019,4031627.5,IL2,210.79468
13.014723,-297535.0951,0.012803,0.5,Thelper,275.70483,4/18/2019,4920568.5,IL2,210.74976
3.6599312,-413400.5255,0.004268,0.5,Thelper,49.42735,4/18/2019,1891236.4,IL2,95.75464
2.8328624,-431198.5328,0.001423,0.5,Thelper,43.793964,4/18/2019,1603068.1,IL2,0
3.4196608,-380762.6706,0.000474,0.5,Thelper,44.51116,4/18/2019,1949662.6,IL2,187.89014
0.8405603,6121116.819,84,4,Treg,0.32406688,4/18/2019,536948700,IL15,23887.479
0.8818333,5853754.205,28,4,Treg,0.16331887,4/18/2019,487541100,IL15,21572.96
0.6678523,5465822.855,9.333333,4,Treg,-0.6420982,4/18/2019,452262820,IL15,21417.547
0.7531807,5588286.552,3.111,4,Treg,-0.19257426,4/18/2019,438636300,IL15,21734.834
1.3611848,3114733.232,1.037037,4,Treg,1.86345,4/18/2019,176184160,IL15,11565.229
2.017517,3135909.569,0.345679,4,Treg,4.7433777,4/18/2019,125347060,IL15,7545.9404
4.3459344,1113096.301,0.115226,4,Treg,23.514538,4/18/2019,52200876,IL15,2312.3313
6.2297487,251949.3696,0.038409,4,Treg,54.21774,4/18/2019,14384363,IL15,522.6848
10.023441,-53821.1514,0.012803,4,Treg,144.56543,4/18/2019,10522120,IL15,0
7.2310286,405142.4417,0.004268,4,Treg,71.6501,4/18/2019,21933334,IL15,364.73315
4.312845,436721.3165,0.001423,4,Treg,23.477911,4/18/2019,17993232,IL15,680.2908
3.2766213,2120302.495,0.000474,4,Treg,11.309852,4/18/2019,94477520,IL15,3208.951
0.8583533,11311539.24,84,4,Thelper,-0.080801964,4/18/2019,516444400,IL15,22012.11
0.8825813,9945952.543,28,4,Thelper,0.012532473,4/18/2019,442106850,IL15,20260.934
1.172927,5214207.423,9.333333,4,Thelper,0.84566283,4/18/2019,323486600,IL15,15354.964
0.8822751,9488543.739,3.111,4,Thelper,0.060653687,4/18/2019,436429600,IL15,20537.602
1.5920084,2265190.885,1.037037,4,Thelper,2.6675663,4/18/2019,116407120,IL15,8716.849
3.59306,582146.2753,0.345679,4,Thelper,19.852154,4/18/2019,44183870,IL15,3668.1401
10.76275,-117875.6466,0.115226,4,Thelper,201.23848,4/18/2019,10746858,IL15,765.43774
6.835375,-371610.232,0.038409,4,Thelper,192.70944,4/18/2019,2074415.4,IL15,148.82935
2.30074,-373595.9177,0.012803,4,Thelper,28.492449,4/18/2019,1684951.6,IL15,48.62451
6.748291,-357096.1778,0.004268,4,Thelper,169.15396,4/18/2019,2071531.9,IL15,0
5.3003106,-341512.1351,0.001423,4,Thelper,109.318275,4/18/2019,2042873.1,IL15,3.0114746
10.502456,-49197.12388,0.000474,4,Thelper,171.09016,4/18/2019,10204535,IL15,431.3474
0.7844884,6142665.053,84,2,Treg,-0.20882678,4/18/2019,498913950,IL15,20853.502
1.1299567,6168217.645,28,2,Treg,0.69879293,4/18/2019,646264400,IL15,20725.137
0.8113247,5297940.736,9.333333,2,Treg,-0.17959905,4/18/2019,449160580,IL15,19675.283
0.85915303,5615626.196,3.111,2,Treg,-0.28138852,4/18/2019,408350270,IL15,18049.486
26.775568,1429414.257,1.037037,2,Treg,752.07965,4/18/2019,716500160,IL15,3568.5535
9.42855,-31556.12736,0.345679,2,Treg,116.76731,4/18/2019,18986376,IL15,500.69067
4.4778605,5607.871117,0.115226,2,Treg,31.475227,4/18/2019,6874000.5,IL15,114.43652
26.532967,-1178072.912,0.038409,2,Treg,703.6531,4/18/2019,1783366900,IL15,1466.1204
5.3990207,164382.4228,0.012803,2,Treg,48.62458,4/18/2019,8398816,IL15,162.91187
5.094547,31177.53788,0.004268,2,Treg,35.602486,4/18/2019,9706120,IL15,0
7.2563267,159402.6536,0.001423,2,Treg,84.22369,4/18/2019,10193190,IL15,142.29785
6.5953975,439486.5947,0.000474,2,Treg,62.933083,4/18/2019,20005770,IL15,769.46313
1.6568394,6076090.834,84,2,Thelper,9.69406,4/18/2019,379093500,IL15,16487.71
1.2113115,6146919.751,28,2,Thelper,1.079597,4/18/2019,471222460,IL15,18964.957
73.30438,5476783.984,9.333333,2,Thelper,6338.115,4/18/2019,2336634600,IL15,17260.043
2.0853853,3394583.478,3.111,2,Thelper,20.074106,4/18/2019,241904530,IL15,13120.462
62.339325,315608.5808,1.037037,2,Thelper,4377.076,4/18/2019,110461990,IL15,1379.3977
8.358304,-305858.5917,0.345679,2,Thelper,226.63855,4/18/2019,2402396,IL15,148.25537
1.8813092,-367081.6189,0.115226,2,Thelper,14.923004,4/18/2019,1732002.2,IL15,3.0585938
97.35226,-322055.2437,0.038409,2,Thelper,9621.708,4/18/2019,129904580,IL15,104.55469
1.9741439,-338548.6551,0.012803,2,Thelper,15.596796,4/18/2019,1678074.4,IL15,3.3391113
10.898105,-380855.3749,0.004268,2,Thelper,370.12863,4/18/2019,2417905.2,IL15,0
1.2672896,-352788.1854,0.001423,2,Thelper,5.1194286,4/18/2019,1618097.5,IL15,7.5026855
20.599356,-304593.9836,0.000474,2,Thelper,1068.3998,4/18/2019,3498425.5,IL15,254.02173
1.061721,5270703.833,84,1,Treg,0.30479074,4/18/2019,492135170,IL15,19414.223
0.8335556,6757092.884,28,1,Treg,-0.5322192,4/18/2019,601610940,IL15,21151.861
0.81851935,5007504.115,9.333333,1,Treg,-0.3113413,4/18/2019,452614240,IL15,19662.041
24.473125,4228200.704,3.111,1,Treg,613.12036,4/18/2019,16008587000,IL15,23963.723
2.038164,2219720.621,1.037037,1,Treg,4.0141563,4/18/2019,52640080,IL15,4446.9756
4.5323496,219266.4966,0.345679,1,Treg,31.575733,4/18/2019,7861312.5,IL15,228.69604
4.7850847,1286035.725,0.115226,1,Treg,26.25107,4/18/2019,57932810,IL15,2119.0486
6.5379844,313175.4437,0.038409,1,Treg,60.556164,4/18/2019,11066482,IL15,441.65845
3.0089254,-167379.0436,0.012803,1,Treg,26.933887,4/18/2019,4019114.2,IL15,0
6.546582,610036.2076,0.004268,1,Treg,54.578762,4/18/2019,22593924,IL15,816.7478
2.2159414,-123531.8355,0.001423,1,Treg,11.478569,4/18/2019,4444914,IL15,117.10278
6.3395824,677205.8119,0.000474,1,Treg,51.75756,4/18/2019,29915864,IL15,1145.927
1.0069394,3509670.914,84,1,Thelper,0.36356473,4/18/2019,364756500,IL15,18827.223
0.93806475,4788829.896,28,1,Thelper,0.12113023,4/18/2019,456765730,IL15,20273.188
25.726799,4253143.177,9.333333,1,Thelper,1499.6204,4/18/2019,506577020,IL15,16184.343
